Date,Time,Category,Incident Description,Location,Latitude,Longitude,Synopsis
2019-01-24,13:35,ALL OTHER OFFENSES,VIOLATION OF COURT ORDER,BARROWS HALL,37.870034,-122.257988,"(FH-44-E) REPORTS VIOLATION OF A PROTECTIVE ORDER, BARROWS HALL."
2019-01-24,14:21,TRAFFIC STOP,TRAFFIC STOP,250 DURANT AVE,37.867516,-122.261271,NA
2019-01-24,14:45,VEHICLE CODE VIOLATION,VEHICLE CODE VIOLATION,BLACKBERRY CANYON GATE,37.875271,-122.253055,NA
2019-01-24,15:11,MOTOR VEHICLE,VEHICLE THEFT -REPORT,REC SPRT FAC,37.868572,-122.262722,"RED 2017 VIP CHAMPION SCOOTER RECOVERED STOLEN OUT OF BPD, RSF TO M&A TOW."
2019-01-24,15:40,WELFARE CHECK,CHECK WELFARE- 911 CALL,2151 BERKELEY WAY,37.874039,-122.266457,NA
2019-01-24,16:16,TRAFFIC STOP,TRAFFIC STOP,2301 BANCROFT WAY,37.868494,-122.26253,NA
2019-01-24,17:13,WELFARE CHECK,WELFARE CHECK,435 GOODING WAY,37.884703,-122.301357,"(FO-33-S) SOUGHT FOR WELFARE CHECK, 435 GOODING WAY."
2019-01-24,18:05,TRAFFIC STOP,TRAFFIC STOP,2500 COLLEGE AVE,37.865694,-122.253903,NA
2019-01-24,19:16,TRAFFIC STOP,TRAFFIC STOP,DURANT/OXFORD,37.866967,-122.265832,NA
2019-01-24,19:29,TRAFFIC STOP,TRAFFIC STOP,BANCROFT/DANA,37.868553,-122.261796,NA
2019-01-24,19:35,TRAFFIC STOP,TRAFFIC STOP,2302 PIEDMONT AVE,37.869304,-122.252667,NA
2019-01-24,19:57,TRAFFIC STOP,TRAFFIC STOP,DWIGHT/FULTON,37.864276,-122.265245,NA
2019-01-24,20:13,WELFARE CHECK CALL,CHECK WELFARE- 911,WEST CIRCLE,37.872323,-122.263522,NA
2019-01-24,20:48,TRAFFIC STOP,TRAFFIC STOP,RSG GARAGE,37.868399,-122.263508,NA
2019-01-24,20:54,VEHICLE CODE VIOLATION,VEHICLE CODE VIOLATION,TANG CENTER,37.867705,-122.264292,NA
2019-01-24,21:28,ALL OTHER OFFENSES,DISTURBING PEACE-ENTERTAINMENT,LHS VISTA LOT,37.880749,-122.247597,NA
2019-01-24,21:32,TRAFFIC STOP,TRAFFIC STOP,CEDAR/SHATTUCK,37.878426,-122.269101,NA
2019-01-24,21:37,TRAFFIC STOP,TRAFFIC STOP,DURANT/TELEGRAPH,37.867806,-122.258712,NA
2019-01-24,21:53,TRAFFIC STOP,TRAFFIC STOP,2400 CHANNING WAY,37.866794,-122.25898,NA
2019-01-24,21:55,TRAFFIC STOP,TRAFFIC STOP,DURANT/COLLEGE,37.86834,-122.254451,NA
2019-01-24,22:04,TRAFFIC STOP,TRAFFIC STOP,2400 DWIGHT WAY,37.864839,-122.260706,NA
2019-01-24,22:12,TRAFFIC STOP,TRAFFIC STOP,CHANNING/BOWDITCH,37.867231,-122.256486,NA
2019-01-24,22:17,TRAFFIC STOP,TRAFFIC STOP,CHANNING/TELEGRAPH,37.866916,-122.258786,NA
2019-01-24,22:29,SUSPICIOUS EVENT,SUSPICIOUS VEHICLE,COFFER DAM,37.872469,-122.241783,NA
2019-01-24,22:35,TRAFFIC STOP,TRAFFIC STOP,DURANT/BOWDITCH,37.87158,-122.256707,NA
2019-01-24,22:45,ALL OTHER OFFENSES,WARRANT ARREST,UNIT-1 DEUTSCH,37.867616,-122.255708,"FLETCHER, CHRISTIAN (MB-21-O) AKA FLETCHER, LINCOLN, ARRESTED FOR $10,000 HAYWARD MISDEMEANOR WARRANT, UNIT 1-DEUTSCH TO BPD JAIL."
2019-01-24,22:58,PEDESTRIAN STOP,SUSPECT STOP,MAX MARTINEZ,37.866781,-122.257606,NA
2019-01-24,23:05,TRAFFIC STOP,TRAFFIC STOP,GARBER/COLLEGE,37.8607,-122.25342,NA
2019-01-24,23:22,TRAFFIC STOP,TRAFFIC STOP,ALLSTON/FULTON,37.869661,-122.265864,NA
2019-01-24,23:43,TRAFFIC STOP,TRAFFIC STOP,DWIGHT/HILLEGAS,37.865358,-122.256517,NA
2019-01-24,23:56,TRAFFIC STOP,TRAFFIC STOP,DURANT/FULTON,37.866942,-122.265828,NA
